Planet,Link
TOI-1470-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1470_c
TOI-1470-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1470_b
HD-6860-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-6860_b
HD-112300-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-112300_b
HD-112300-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-112300_b
GJ-367-d,https://eyes.nasa.gov/apps/exo/#/planet/GJ-367_d
GJ-367-c,https://eyes.nasa.gov/apps/exo/#/planet/GJ-367_c
DMPP-4-b,https://eyes.nasa.gov/apps/exo/#/planet/DMPP-4_b
TOI-615-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-615_b
TOI-4184-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4184_b
TOI-622-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-622_b
TOI-5293-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-5293-A_b
TOI-5293-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-5293-A_b
TOI-3785-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3785_b
TOI-2641-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2641_b
TOI-2084-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2084_b
HIP-81208-C-b,https://eyes.nasa.gov/apps/exo/#/planet/HIP-81208-C_b
HD-235088-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-235088_b
WASP-193-b,https://eyes.nasa.gov/apps/exo/#/planet/WASP-193_b
TOI-1680-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1680_b
WASP-193-b,https://eyes.nasa.gov/apps/exo/#/planet/WASP-193_b
TOI-1680-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1680_b
MOA-2022-BLG-249L-b,https://eyes.nasa.gov/apps/exo/#/planet/MOA-2022-BLG-249L_b
TOI-784-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-784_b
WASP-84-c,https://eyes.nasa.gov/apps/exo/#/planet/WASP-84_c
TOI-411-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-411_c
TOI-411-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-411_b
TOI-1634-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1634_c
Rho-Coronae-Borealis-e,https://eyes.nasa.gov/apps/exo/#/planet/Rho-Coronae-Borealis_e
Rho-Coronae-Borealis-e,https://eyes.nasa.gov/apps/exo/#/planet/Rho-Coronae-Borealis_e
HD-22946-d,https://eyes.nasa.gov/apps/exo/#/planet/HD-22946_d
BD-210397-c,https://eyes.nasa.gov/apps/exo/#/planet/BD-210397_c
BD-210397-b,https://eyes.nasa.gov/apps/exo/#/planet/BD-210397_b
TOI-908-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-908_b
TOI-4010-e,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4010_e
TOI-4010-d,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4010_d
TOI-4010-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4010_c
TOI-4010-d,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4010_d
TOI-4010-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4010_c
TOI-4010-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4010_b
TOI-2000-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2000_c
TOI-2000-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2000_b
HIP-9618-c,https://eyes.nasa.gov/apps/exo/#/planet/HIP-9618_c
HIP-9618-b,https://eyes.nasa.gov/apps/exo/#/planet/HIP-9618_b
HIP-54597-b,https://eyes.nasa.gov/apps/exo/#/planet/HIP-54597_b
HD-94771-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-94771_b
HD-94771-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-94771_b
HD-74698-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-74698_b
HD-15906-c,https://eyes.nasa.gov/apps/exo/#/planet/HD-15906_c
HD-15906-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-15906_b
GJ-328-c,https://eyes.nasa.gov/apps/exo/#/planet/GJ-328_c
TOI-2018-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2018_b
MOA-2020-BLG-208L-b,https://eyes.nasa.gov/apps/exo/#/planet/MOA-2020-BLG-208L_b
HD-89839-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-89839_b
HD-89839-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-89839_b
HD-167677-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-167677_b
HD-165131-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-165131_b
TOI-4127-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4127_b
TOI-1416-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1416_b
TOI-5678-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-5678_b
K2-417-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-417_b
K2-416-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-416_b
K2-416-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-416_b
OGLE-2019-BLG-0679L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2019-BLG-0679L_b
OGLE-2019-BLG-0249L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2019-BLG-0249L_b
KMT-2019-BLG-2783L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-2783L_b
TOI-913-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-913_b
TOI-715-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-715_b
TOI-672-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-672_b
TOI-5803-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-5803_b
TOI-672-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-672_b
TOI-5803-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-5803_b
TOI-5704-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-5704_b
TOI-4308-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4308_b
TOI-3082-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3082_b
TOI-2498-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2498_b
TOI-2459-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2459_b
TOI-2443-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2443_b
TOI-2194-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2194_b
TOI-2194-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2194_b
KMT-2022-BLG-0440L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2022-BLG-0440L_b
KMT-2019-BLG-1216L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-1216L_b
KMT-2019-BLG-0298L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-0298L_b
HD-207496-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-207496_b
LP-791-18-d,https://eyes.nasa.gov/apps/exo/#/planet/LP-791-18_d
TOI-244-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-244_b
TOI-1221-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1221_b
TOI-244-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-244_b
TOI-1221-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1221_b
Kepler-2001-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-2001_c
Kepler-2001-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-2001_b
Kepler-2000-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-2000_c
Kepler-2000-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-2000_b
Kepler-1999-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1999_b
Kepler-1998-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1998_b
Kepler-1997-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1997_b
Kepler-1997-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1997_b
Kepler-1996-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1996_b
Kepler-1995-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1995_b
Kepler-1994-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1994_b
Kepler-1993-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1993_b
Kepler-1992-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1992_b
Kepler-1991-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1991_c
Kepler-1991-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1991_b
Kepler-1991-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1991_c
Kepler-1991-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1991_b
Kepler-1990-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1990_c
Kepler-1989-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1989_b
Kepler-1988-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1988_b
Kepler-1987-e,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1987_e
Kepler-1987-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1987_d
Kepler-1987-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1987_c
Kepler-1987-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1987_b
Kepler-1987-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1987_b
Kepler-1985-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1985_b
Kepler-1984-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1984_b
Kepler-1983-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1983_b
Kepler-1982-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1982_b
Kepler-1981-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1981_b
Kepler-1980-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1980_b
Kepler-1980-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1980_b
Kepler-1979-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1979_b
Kepler-1978-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1978_b
Kepler-1977-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1977_b
Kepler-1990-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1990_b
Kepler-619-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-619_d
Kepler-880-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-880_c
Kepler-865-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-865_c
Kepler-864-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-864_c
Kepler-865-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-865_c
Kepler-864-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-864_c
Kepler-763-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-763_c
Kepler-656-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-656_c
Kepler-58-e,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-58_e
Kepler-549-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-549_d
Kepler-416-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-416_d
Kepler-347-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-347_d
Kepler-311-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-311_d
Kepler-347-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-347_d
Kepler-311-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-311_d
Kepler-290-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-290_d
Kepler-1921-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1921_c
Kepler-1894-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1894_c
Kepler-1869-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1869_c
Kepler-1859-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1859_c
Kepler-1834-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1834_c
Kepler-1814-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1814_c
Kepler-1814-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1814_c
Kepler-1669-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1669_d
Kepler-164-e,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-164_e
Kepler-1610-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1610_c
Kepler-1518-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1518_c
Kepler-1491-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1491_c
Kepler-1487-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1487_c
Kepler-1471-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1471_c
Kepler-1487-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1487_c
Kepler-1471-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1471_c
Kepler-1181-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1181_c
Kepler-1162-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1162_c
Kepler-1126-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1126_c
Kepler-1052-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1052_c
Kepler-297-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-297_d
Kepler-975-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-975_c
Kepler-949-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-949_c
Kepler-949-c,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-949_c
Kepler-763-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-763_d
TOI-778-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-778_b
OGLE-2018-BLG-1647L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-1647L_b
OGLE-2018-BLG-1367L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-1367L_b
OGLE-2018-BLG-1212L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-1212L_b
OGLE-2018-BLG-1126L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-1126L_b
OGLE-2018-BLG-1126L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-1126L_b
OGLE-2018-BLG-0932L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0932L_b
EPIC-229004835-b,https://eyes.nasa.gov/apps/exo/#/planet/EPIC-229004835_b
WISE-J033605.05-014350.4-b,https://eyes.nasa.gov/apps/exo/#/planet/WISE-J033605.05-014350.4_b
K2-2016-BLG-0005L-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-2016-BLG-0005L_b
TOI-733-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-733_b
Kepler-68-e,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-68_e
Kepler-454-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-454_d
Kepler-10-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-10_d
Kepler-454-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-454_d
Kepler-10-d,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-10_d
HIP-99770-b,https://eyes.nasa.gov/apps/exo/#/planet/HIP-99770_b
TOI-4406-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4406_b
TOI-2589-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2589_b
TOI-2338-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2338_b
PZ-Telescopii-b,https://eyes.nasa.gov/apps/exo/#/planet/PZ-Telescopii_b
OGLE-2018-BLG-1119L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-1119L_b
OGLE-2018-BLG-0298L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0298L_b
OGLE-2018-BLG-1119L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-1119L_b
OGLE-2018-BLG-0298L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0298L_b
KMT-2018-BLG-2602L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2018-BLG-2602L_b
KMT-2018-BLG-0247L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2018-BLG-0247L_b
KMT-2018-BLG-0087L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2018-BLG-0087L_b
KMT-2018-BLG-0030L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2018-BLG-0030L_b
TOI-4603-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4603_b
TOI-1338-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1338_c
TOI-1338-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1338_b
TOI-1338-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1338_c
TOI-1338-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1338_b
K2-415-b,https://eyes.nasa.gov/apps/exo/#/planet/K2-415_b
TOI-2096-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2096_c
TOI-2096-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2096_b
KMT-2021-BLG-2478L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-2478L_b
KMT-2021-BLG-0909L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-0909L_b
KMT-2021-BLG-0712L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-0712L_b
KMT-2021-BLG-0712L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-0712L_b
HD-18438-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-18438_b
OGLE-2018-BLG-0799L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0799L_b
Kepler-1976-b,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-1976_b
HD-169142-b,https://eyes.nasa.gov/apps/exo/#/planet/HD-169142_b
TOI-5205-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-5205_b
TOI-2497-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2497_b
TOI-2154-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2154_b
TOI-2152-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2152-A_b
TOI-2154-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2154_b
TOI-2152-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2152-A_b
TOI-181-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-181_b
TOI-1811-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1811_b
TIC-279401253-c,https://eyes.nasa.gov/apps/exo/#/planet/TIC-279401253_c
TIC-279401253-b,https://eyes.nasa.gov/apps/exo/#/planet/TIC-279401253_b
GJ-463-b,https://eyes.nasa.gov/apps/exo/#/planet/GJ-463_b
TOI-4791-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4791_b
TOI-4463-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4463-A_b
TOI-4791-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4791_b
TOI-4463-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4463-A_b
TOI-4145-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4145-A_b
TOI-4087-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4087_b
TOI-3976-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3976-A_b
TOI-3912-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3912_b
TOI-3819-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3819_b
TOI-3807-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3807_b
TOI-3688-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3688-A_b
TOI-3688-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3688-A_b
TOI-3023-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-3023_b
TOI-2977-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2977_b
TOI-2842-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2842_b
TOI-2818-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2818_b
TOI-2803-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2803-A_b
L-363-38-b,https://eyes.nasa.gov/apps/exo/#/planet/L-363-38_b
TOI-836-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-836_c
L-363-38-b,https://eyes.nasa.gov/apps/exo/#/planet/L-363-38_b
TOI-836-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-836_c
TOI-836-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-836_b
TOI-2796-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2796_b
TOI-2587-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2587-A_b
TOI-2583-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2583-A_b
TOI-2364-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2364_b
TOI-1937-A-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1937-A_b
Wolf-1069-b,https://eyes.nasa.gov/apps/exo/#/planet/Wolf-1069_b
Wolf-1069-b,https://eyes.nasa.gov/apps/exo/#/planet/Wolf-1069_b
TOI-2525-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2525_c
TOI-2525-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-2525_b
AF-Leporis-b,https://eyes.nasa.gov/apps/exo/#/planet/AF-Leporis_b
OGLE-2019-BLG-1492L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2019-BLG-1492L_b
OGLE-2019-BLG-1053L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2019-BLG-1053L_b
OGLE-2018-BLG-0977L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0977L_b
OGLE-2018-BLG-0977L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0977L_b
OGLE-2018-BLG-0516L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0516L_b
OGLE-2018-BLG-0506L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2018-BLG-0506L_b
OGLE-2017-BLG-1806L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2017-BLG-1806L_b
KMT-2021-BLG-1391L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-1391L_b
KMT-2021-BLG-1372L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-1372L_b
KMT-2021-BLG-1253L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-1253L_b
KMT-2021-BLG-0748L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-0748L_b
KMT-2021-BLG-0748L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-0748L_b
KMT-2019-BLG-2974L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-2974L_b
KMT-2019-BLG-1552L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-1552L_b
KMT-2019-BLG-1367L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-1367L_b
KMT-2019-BLG-1042L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-1042L_b
KMT-2019-BLG-0953L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-0953L_b
KMT-2019-BLG-0253L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-0253L_b
KMT-2017-BLG-1194L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2017-BLG-1194L_b
KMT-2017-BLG-1194L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2017-BLG-1194L_b
KMT-2017-BLG-1003L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2017-BLG-1003L_b
KMT-2017-BLG-0428L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2017-BLG-0428L_b
KMT-2016-BLG-1105L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2016-BLG-1105L_b
TOI-1694-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1694_c
TOI-1669-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1669_b
OGLE-2019-BLG-0468L-c,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2019-BLG-0468L_c
TOI-4562-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4562_b
TOI-4562-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4562_b
TOI-4342-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4342_c
TOI-1694-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1694_b
OGLE-2019-BLG-0468L-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2019-BLG-0468L_b
TOI-4582-b,https://eyes.nasa.gov/apps/exo/#/planet/TOI-4582_b
GJ-1151-c,https://eyes.nasa.gov/apps/exo/#/planet/GJ-1151_c
Nu-Octantis-A-b,https://eyes.nasa.gov/apps/exo/#/planet/Nu-Octantis-A_b
TOI-700-e,https://eyes.nasa.gov/apps/exo/#/planet/TOI-700_e
OGLE-2006-BLG-284L-A-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2006-BLG-284L-A_b
TOI-700-e,https://eyes.nasa.gov/apps/exo/#/planet/TOI-700_e
OGLE-2006-BLG-284L-A-b,https://eyes.nasa.gov/apps/exo/#/planet/OGLE-2006-BLG-284L-A_b
MOA-2020-BLG-135L-b,https://eyes.nasa.gov/apps/exo/#/planet/MOA-2020-BLG-135L_b
KMT-2021-BLG-1077L-c,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-1077L_c
KMT-2021-BLG-1077L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-1077L_b
TOI-1288-c,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1288_c
Kepler-138-e,https://eyes.nasa.gov/apps/exo/#/planet/Kepler-138_e
KMT-2021-BLG-0240L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-0240L_b
KMT-2017-BLG-0673L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2017-BLG-0673L_b
KMT-2021-BLG-0240L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2021-BLG-0240L_b
KMT-2017-BLG-0673L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2017-BLG-0673L_b
GJ-1002-b,https://eyes.nasa.gov/apps/exo/#/planet/GJ-1002_b
TOI-1260-d,https://eyes.nasa.gov/apps/exo/#/planet/TOI-1260_d
KMT-2019-BLG-0414L-b,https://eyes.nasa.gov/apps/exo/#/planet/KMT-2019-BLG-0414L_b
HD-109833-c,https://eyes.nasa.gov/apps/exo/#/planet/HD-109833_c
